Results from query to  NASA/IPAC Extragalactic Database (NED),,,,,,,,,,,,,,,,
which is funded by the National Aeronautics and Space Administration.,,,,,,,,,,,,,,,,
and operated by the California Institute of Technology.,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
queryDateTime:2024-06-24T19:37:35PDT,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Main Information Table for All Sky,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Equinox:J2000.0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
CoordSystem:Equatorial,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
No.,Object Name,RA,DEC,Type,Velocity,Redshift,Redshift Flag,Magnitude and Filter,Separation,References,Notes,Photometry Points,Positions,Redshift Points,Diameter Points,Associations
10222,NGC 2654,132.29946,60.22111,G,1339,0.004465,SLS,12.74,0,176,6,75,32,25,8,0
10223,2MASX J08491340+0051070,132.30575,0.85187,G,12946,0.043182,SLS,16.1g,0,26,0,60,14,10,10,0
10224,CGCG 120-039,132.30868,23.38027,G,7685,0.025635,SLS,15.5g,0,30,0,81,15,8,10,0
10225,UGC 04614,132.31831,36.1198,G,7559,0.025215,SLS,14.5g,0,99,1,90,35,24,13,0
10226,KUG 0845+510,132.31931,50.9126,G,8436,0.028139,SLS,16.1g,0,18,1,61,10,8,11,0
10227,ESO 563- G 024,132.32899,-19.00411,G,2750,0.009173,UUN,15,0,26,1,31,13,9,4,0
10228,NGC 2672,132.34121,19.07497,G,4343,0.014487,SUN,12.7,0,145,5,53,19,12,7,1
10229,UGC 04615,132.35616,41.77125,G,8654,0.028867,SLS,15.3g,0,29,1,67,14,8,13,0
10230,KUG 0846+393,132.37926,39.20971,G,12311,0.041064,SLS,15.1g,0,34,0,71,16,10,12,0
10231,CGCG 005-013,132.44099,1.01053,G,8669,0.028915,SLS,15.7g,0,27,0,68,12,10,10,0
10232,WISEA J084951.72-751749.6,132.46529,-75.29708,G,11425,0.03811,SLS,16.5b,0,5,0,35,7,3,2,0
10233,NGC 2650,132.49312,70.29944,G,3826,0.012762,SUN,14.08,0,49,2,37,14,6,7,0
10234,ESO 060- G 015,132.51525,-70.12658,G,3574,0.011922,SUN,14.68,0,29,0,46,12,8,14,0
10235,CGCG 120-040,132.53182,21.68694,G,11722,0.0391,SLS,15.4,0,14,0,57,12,5,6,0
10236,UGC 04621,132.5492,35.0764,G,2290,0.00764,SLS,13.9g,0,87,1,86,31,23,14,0
10237,CGCG 061-016,132.55122,12.35213,G,8854,0.029535,SLS,15.6g,0,27,0,41,14,10,2,0
10238,CGCG 005-014,132.55158,0.65683,G,12766,0.042584,SLS,16.0g,0,34,0,61,17,11,10,0
10239,SBS 0846+538,132.56253,53.67556,G,10823,0.036101,SLS,16.0g,0,25,0,75,13,9,10,0
10240,UGC 04625,132.57366,3.49739,G,8471,0.028256,S1L,15.43,0,40,0,54,18,12,9,1
10241,ARP 007,132.58433,-16.57947,G,5582,0.01862,S1L,14.5,0,39,3,48,13,9,6,0
10242,ESO 371- G?019,132.58912,-32.68028,G,14660,0.0489,SUN,15.36,0,14,1,39,8,5,15,0
10243,NGC 2646,132.59187,73.46308,G,3680,0.012275,SUN,13.09,0,70,6,42,15,7,6,0
10244,UGC 04624,132.59831,25.95408,G,8289,0.02765,SLS,15.1g,0,67,0,86,21,16,15,0
10245,WISEA J085024.69+231531.0,132.60301,23.25852,G,12033,0.040139,SLS,16.5g,0,20,0,65,9,4,8,0
10246,CGCG 288-008,132.61217,60.08253,G,4144,0.013824,SLS,15.4,0,28,0,39,14,8,3,0
10247,MRK 1414,132.63163,-3.09952,G,4543,0.015154,SUN,14.8,0,46,0,41,15,12,2,0
10248,MCG +09-15-034,132.6443,55.53977,G,13739,0.045829,SLS,16.0g,0,29,0,75,10,7,12,0
10249,CGCG 288-009,132.65398,57.35966,G,7831,0.026121,SLS,15.2g,0,48,0,77,24,21,12,0
10250,KUG 0847+366,132.66639,36.46741,G,7551,0.025187,SLS,15.3g,0,41,1,77,18,12,11,2
10251,CGCG 005-016,132.67952,1.35069,G,12773,0.042605,SUN,15.1g,0,46,0,66,23,18,11,1
10252,WISEA J085045.12-143643.1,132.688,-14.612,G,5264,0.017559,SLS,15.1R,0,6,0,32,5,3,2,0
10253,ESO 563- G 028,132.6895,-21.96336,G,2615,0.008723,SUN,14,0,60,1,44,17,13,6,0
10254,2MASX J08505286+0115004,132.72041,1.2501,G,10407,0.034714,SLS,17.4g,0,27,0,52,17,14,6,0
10255,ESO 371- G 020,132.73346,-34.53756,G,2367,0.007895,S1L,13.46,0,39,1,50,11,11,18,1
10256,KUG 0847+365B,132.73584,36.33538,G,7494,0.024997,SLS,15.3g,0,42,0,72,18,13,12,1
10257,2MASX J08505677+0220184,132.73658,2.33839,G,12063,0.040238,SLS,17.1g,0,20,0,44,10,8,6,1
10258,MRK 0628,132.73693,29.20015,G,7898,0.026345,SLS,15.6g,0,49,1,57,17,13,6,1
10259,MRK 0097,132.74442,65.63739,G,6979,0.023279,SUN,15.4,0,27,0,40,12,10,2,0
10260,2MASX J08510030+2845431,132.75134,28.76199,G,10193,0.034,SLS,16.5g,0,20,0,64,11,7,10,0
10261,WISEA J085107.58-105557.2,132.78137,-10.93225,G,14042,0.046839,PUN,14.4I,0,5,0,35,6,1,2,0
10262,CGCG 033-013,132.79683,5.07261,G,8566,0.028572,SLS,20.3g,0,29,0,62,14,11,10,0
10263,WISEA J085112.37-234545.6,132.80163,-23.76272,G,2667,0.008896,SLS,14.8R,0,5,0,36,6,3,2,0
10264,WISEA J085112.86+010342.6,132.80362,1.0619,G,7985,0.026635,SLS,16.6g,0,34,0,76,21,18,10,0
10265,CGCG 332-020 NED02,132.81162,71.85233,G,3474,0.011588,SUN,16,0,20,0,31,9,7,3,0
10266,WISEA J085125.75-372226.6,132.85721,-37.37411,G,8167,0.027242,SUN,16.8,0,5,0,32,4,1,2,0
10267,WISEA J085126.12-215805.6,132.85888,-21.96828,G,9910,0.033056,SLS,17.7,0,9,0,36,6,2,2,0
10268,MRK 0099,132.86864,61.02063,G,4099,0.013672,SLS,16.6,0,35,1,49,7,8,10,0
10269,AM 0849-272 NED01,132.88127,-27.54126,G,12205,0.040711,SUN,16.8,0,5,0,4,3,1,0,0
10270,WISEA J085132.70-121519.5,132.88603,-12.25558,G,12277,0.040952,PUN,16.44,0,2,0,36,6,1,2,0
10271,NGC 2679,132.88725,30.86535,G,2035,0.006787,SLS,13.6g,0,84,1,88,27,25,11,0
10272,NGC 2676,132.89853,47.55768,G,8711,0.029057,SLS,14.2g,0,53,1,72,20,15,14,0
10273,MCG -01-23-005,132.89911,-7.26104,G,5373,0.017922,SLS,14,0,24,0,36,12,7,6,0
10274,WISEA J085137.25-044204.7,132.90517,-4.70133,G,13054,0.043543,SUN,14.9I,0,9,0,36,7,4,2,0
10275,UGC 04638 NED02,132.908,-2.36608,G,3297,0.010998,SUN,15,0,32,1,42,14,7,4,0
10276,WISEA J085140.86-170020.3,132.92021,-17.00572,G,5611,0.018716,SLS,15.22,0,9,0,32,5,3,2,0
10277,UGC 04640,132.93258,-2.13406,G,3309,0.011038,S1L,14.2,0,51,0,44,21,14,6,0
10278,2MASX J08514860+0915138,132.95288,9.2535,G,13047,0.043519,SLS,16.9g,0,16,0,34,6,5,6,0
10279,WISEA J085151.54+554151.6,132.96521,55.69752,G,9515,0.031737,SLS,16.5g,0,17,0,76,11,6,10,0
10280,MCG +11-11-030,132.98668,64.23155,G,11324,0.037774,SLS,15.5g,0,25,0,50,14,9,8,0
10281,MRK 0098,132.99183,71.81442,G,3544,0.011822,SUN,15,0,29,2,37,10,10,5,0
10282,WISEA J085200.34-644056.3,133.00117,-64.68222,G,5578,0.018606,SLS,11.2K,0,6,0,28,5,4,2,0
10283,IRAS 08511-6429,133.00125,-64.68194,GPair,5578,0.018606,SUN,17.2,0,8,0,4,3,1,0,0
10284,WISEA J085204.62+470209.3,133.01929,47.03594,G,4325,0.014426,SLS,15.9g,0,29,0,74,12,7,10,0
10285,WISEA J085208.64+721516.8,133.03605,72.25473,G,13308,0.044392,PUN,16.73,0,4,0,35,6,1,2,0
10286,2MASX J08521009+0250253,133.04221,2.84025,G,8694,0.029001,SLS,16.6g,0,32,0,41,12,10,6,0
10287,UGC 04633,133.05962,52.88996,G,9274,0.030936,SLS,14.8g,0,62,1,71,22,15,15,0
10288,CGCG 120-044,133.06117,25.14614,G,12686,0.042315,SLS,16.4g,0,17,0,41,8,5,6,0
10289,AM 0850-244,133.06833,-24.87194,GPair,9164,0.030568,SUN,16.8,0,8,0,4,3,1,0,1
10290,ESO 563- G 031,133.07639,-17.74454,G,1695,0.005654,SUN,14,0,36,2,30,13,8,6,0
10291,CGCG 033-015,133.08726,5.93635,G,10474,0.034939,SLS,15.9g,0,42,1,71,13,9,10,0
10292,WISEA J085221.85+375108.4,133.09108,37.85231,G,13685,0.045649,SLS,16.4g,0,19,0,59,12,7,6,0
10293,CGCG 264-025,133.10043,52.99896,G,12415,0.041412,SLS,15.3g,0,42,0,74,17,13,10,0
10294,WISEA J085227.50+294007.1,133.11461,29.66866,G,14589,0.048662,SLS,16.6g,0,21,0,74,12,8,10,0
10295,ESO 060-IG 016,133.12458,-69.03278,GPair,13885,0.046315,SUN,,0,50,0,40,17,5,1,0
10296,ESO 060-IG 016 NED02,133.13352,-69.03202,G,13515,0.045081,SLS,16.01,0,13,0,60,13,2,13,0
10297,ESO 018- G 014,133.14721,-78.52039,G,11194,0.037339,UUN,15.1B,0,14,1,34,8,4,3,0
10298,CGCG 090-028,133.15448,19.33152,G,11130,0.037126,SLS,15.6g,0,30,0,49,14,12,6,0
10299,NGC 2690,133.15846,-2.60322,G,1607,0.00536,SUN,14.02,0,45,2,48,19,8,7,0
10300,UGC 04643,133.16835,21.4224,G,7697,0.025674,SLS,14.1g,0,51,2,56,16,12,11,0
10301,NGC 2683,133.1722,33.42174,G,411,0.001371,SUN,10.64,0,467,12,141,62,31,10,0
10302,KUG 0849+408,133.17358,40.68447,G,8620,0.028752,SLS,14.7g,0,34,1,69,15,9,12,0
10303,CGCG 331-070,133.21858,72.92656,G,3784,0.012622,SUN,15.7,0,20,0,38,10,5,4,0
10304,UGC 04642,133.23595,42.41511,G,7194,0.023996,SLS,14.3,0,37,2,50,20,11,10,0
10305,CGCG 061-017,133.23767,9.31706,G,8801,0.029358,SLS,15.2g,0,36,0,59,15,10,8,0
10306,CGCG 090-030,133.24273,19.35983,G,11100,0.037024,SLS,15.4g,0,34,0,48,11,10,6,0
10307,SBS 0849+496,133.24337,49.46042,G,2914,0.00972,SUN,16.4g,0,21,0,14,10,8,2,0
10308,IRAS 08511-3521,133.29,-35.55111,G,11211,0.037396,SUN,17.3,0,5,0,4,2,1,0,0
10309,UGC 04623,133.29638,76.48606,G,2885,0.009623,SUN,13.35,0,51,1,47,19,10,7,0
10310,WISEA J085311.39+370805.8,133.29758,37.13513,G,14927,0.049791,SLS,16.0g,0,38,0,74,16,12,10,0
10311,UGCA 146,133.31489,73.18893,G,2316,0.007725,SUN,15.2,0,41,2,47,17,10,4,0
10312,WISEA J085317.50-151554.9,133.32296,-15.26525,G,5263,0.017555,SUN,15.6R,0,9,0,36,7,4,2,0
10313,FBQS J085318.9+424042,133.32915,42.67878,G,14390,0.048,SUN,16.32,0,10,0,53,8,2,6,1
10314,ESO 036-IG 013,133.3665,-73.76528,G,7244,0.024163,SLS,15.35,0,13,1,44,9,5,16,0
10315,NGC 2714,133.37425,-59.21711,G,2800,0.00934,UUN,14.0B,0,19,1,28,8,6,3,0
10316,SDSS J085331.03+511845.8,133.37945,51.31259,PofG,659,0.002198,SLS,12.6g,0,5,0,20,3,4,4,0
10317,NGC 2681,133.38642,51.31367,G,692,0.002308,SUN,11.09,0,362,23,164,44,22,13,1
10318,WISEA J085333.61+394537.3,133.39002,39.76037,G,7018,0.023411,SLS,16.4g,0,25,0,72,13,7,10,0
10319,WISEA J085336.76-104003.5,133.40329,-10.66758,G,7320,0.024417,SUN,11.4K,0,17,0,36,9,5,2,0
10320,WISEA J085337.41+004409.9,133.40601,0.73602,G,12274,0.040943,SLS,16.5g,0,48,0,80,21,13,10,0
10321,UGC 04650,133.40653,39.13581,G,8670,0.028921,SLS,14.4g,0,50,1,78,24,15,15,0
10322,WISEA J085339.27+004529.5,133.41364,0.75817,G,12330,0.041129,SLS,15.8g,0,42,0,72,17,13,10,1
10323,WISEA J085339.57-250330.0,133.41487,-25.05828,G,7611,0.025388,SLS,14.4R,0,10,0,36,8,6,2,0
10324,CGCG 005-023,133.41969,1.5635,G,12265,0.04091,SLS,15.7g,0,60,0,72,22,17,10,0
10325,IC 0520,133.42608,73.49094,G,3486,0.011628,SUN,12.55,0,74,4,49,20,7,7,0
10326,WISEA J085354.61-682431.4,133.47762,-68.40875,G,13779,0.045962,SLS,16.5b,0,4,0,37,6,3,2,0
10327,MCG -01-23-007,133.48433,-6.9845,G,9709,0.032386,SLS,17,0,7,1,35,6,3,4,0
10328,2MASX J08535870+0021004,133.49452,0.35004,G,8441,0.028156,SLS,16.0g,0,36,0,64,17,15,10,0
10329,UGC 04657,133.50233,18.68231,G,4358,0.014537,S1L,15.5g,0,47,0,40,16,12,5,0
10330,WISEA J085402.71+275730.5,133.51132,27.95847,G,8024,0.026765,SLS,16.3g,0,18,0,65,9,4,8,0
10331,2MASX J08540593+0111308,133.52459,1.19186,G,13218,0.044091,SLS,16.3g,0,34,0,42,15,13,6,1
10332,WISEA J085405.95+011111.2,133.52477,1.1865,G,13394,0.044678,SLS,17.1g,0,22,0,54,9,8,8,1
10333,CGCG 005-024,133.53547,0.49856,G,8458,0.028214,SLS,15.8g,0,39,0,71,18,14,10,0
10334,WISEA J085414.92+643353.2,133.56224,64.56483,G,10840,0.036159,SLS,17.04,0,13,0,52,9,4,6,0
10335,IC 2421,133.59,32.68086,G,4382,0.014617,SUN,13.88,0,74,1,63,21,15,12,0
10336,NGC 2695,133.61279,-3.06703,G,1833,0.006114,UUN,12.83,0,123,5,62,21,13,6,0
10337,UGC 04661,133.62302,36.45116,G,6878,0.022943,SLS,15.1,0,27,2,25,11,6,7,3
10338,ESO 371- G 026,133.63542,-32.93747,G,2156,0.007192,SLS,13.66,0,24,1,48,12,4,17,0
10339,CGCG 264-028,133.6442,53.78929,G,11249,0.037523,SLS,15.8g,0,22,0,52,10,8,6,1
10340,IC 0522,133.64547,57.16671,G,5066,0.016897,SLS,13.8g,0,71,0,82,26,21,14,0
10341,WISEA J085437.49-641511.3,133.65621,-64.25278,G,14314,0.047746,SLS,18.4b,0,2,0,44,6,3,2,0
10342,CGCG 208-067,133.66965,42.5264,G,9128,0.030447,SLS,14.8g,0,35,0,71,16,10,12,0
10343,CGCG 005-026,133.68783,-1.88597,G,14655,0.048884,SLS,15.6,0,22,0,44,11,5,2,0
10344,NGC 2691,133.69307,39.53868,G,4015,0.013392,SLS,13.9g,0,141,5,92,33,23,16,0
10345,MCG +09-15-045,133.69811,54.57612,G,13673,0.045608,SLS,15.8g,0,26,0,72,11,8,12,0
10346,CGCG 288-011,133.70502,57.67018,G,4264,0.014223,SLS,15.4g,0,42,0,75,18,10,12,0
10347,NGC 2684,133.72518,49.1604,G,2880,0.009607,SLS,13.5g,0,76,2,78,24,20,15,1
10348,WISEA J085456.29-634915.4,133.73492,-63.82106,G,6425,0.021431,SUN,16,0,14,0,37,8,4,2,0
10349,NGC 2697,133.7475,-2.98761,G,1824,0.006084,SUN,13.32,0,46,2,45,19,10,5,0
10350,MCG +11-11-032,133.80227,64.39601,G,10855,0.036207,SLS,15.9g,0,61,0,77,26,21,8,0
10351,ESO 432- G 012,133.81571,-32.04664,G,1473,0.004913,SLS,9.74K,0,15,1,31,12,6,5,0
10352,ESO 090- G 008,133.81679,-63.40383,G,6310,0.021048,SLS,15.4b,0,9,0,32,7,4,3,0
10353,2MASXi J0855228+180209,133.84529,18.03589,G,14612,0.048739,SLS,16.84,0,22,0,34,8,8,6,0
10354,FBQS J085533.2+311242,133.88841,31.21175,G,2032,0.006778,SLS,15.2g,0,45,0,66,21,14,6,0
10355,NGC 2685,133.89463,58.7344,G,883,0.002945,SUN,12.12,0,411,15,131,35,21,12,0
10356,ESO 090- G 009,133.89975,-67.45294,G,3303,0.011019,S1L,12.01,0,32,1,42,14,10,5,0
10357,NGC 2698,133.90213,-3.18394,G,1900,0.006338,UUN,13.6,0,66,2,45,20,9,5,0
10358,2MASX J08553714-0303149,133.90475,-3.05414,G,12253,0.040872,SLS,15.8R,0,8,0,22,4,2,2,0
10359,NGC 2655,133.90721,78.22308,G,1400,0.00467,UUN,10.96,0,328,14,135,43,29,8,1
10360,VV 761,133.91917,57.57306,GGroup,11875,0.039611,SUN,15.6,0,12,0,7,4,4,3,0
10361,UGC 04672,133.93009,-2.28893,G,11813,0.039404,SLS,14.8,0,28,1,45,16,6,5,0
10362,CGCG 005-032,133.9486,0.79428,G,12434,0.041476,SLS,15.1g,0,63,0,84,29,21,10,0
10363,NGC 2699,133.95333,-3.12758,G,1868,0.006231,UUN,13.63,0,115,6,56,22,13,5,0
10364,WISEA J085550.30+004952.4,133.95947,0.83115,G,12514,0.041743,SLS,16.3g,0,31,0,72,12,6,8,0
10365,UGC 04673,133.96792,2.52428,G,3818,0.012735,S1L,14.0B,0,55,0,48,18,15,8,0
10366,UGC 04668,133.98996,57.678,G,4234,0.014122,SLS,15.5g,0,42,0,72,19,16,14,1
10367,UGC 04665,134.02517,68.25686,G,11652,0.038867,SUN,15.5,0,20,1,38,13,5,5,0
10368,NGC 2708,134.03354,-3.36011,G,2008,0.006698,SUN,12.55,0,109,4,52,19,14,6,0
10369,NGC 2706,134.05129,-2.56344,G,1631,0.00544,SUN,13.8,0,74,1,69,27,14,6,0
10370,CGCG 005-038,134.07802,-0.4415,G,3807,0.012698,SLS,15.2g,0,42,1,72,13,9,10,0
10371,WISEA J085622.10-122032.7,134.09213,-12.34239,G,11393,0.038003,SUN,15.1I,0,15,0,36,7,5,2,0
10372,CGCG 061-024,134.10291,12.41232,G,8843,0.029497,S1L,15.1,0,18,0,54,11,8,8,0
10373,WISEA J085627.25-251218.0,134.11363,-25.20494,G,7517,0.025074,SUN,16.8,0,15,0,36,7,5,2,0
10374,CGCG 150-049,134.12352,31.8204,G,14879,0.04963,SLS,15.6g,0,35,0,67,15,11,10,1
10375,CGCG 120-052,134.13,21.37806,G,7803,0.026028,S1L,15.7,0,15,0,8,4,2,0,2
10376,UGC 04684,134.16947,0.37495,G,2520,0.008406,S1L,14.5g,0,85,1,78,29,21,11,0
10377,UGC 04671,134.17808,52.10536,G,3669,0.012238,SUN,13.6,0,77,3,76,21,13,11,0
10378,WISEA J085649.73-114436.2,134.20717,-11.74303,G,12107,0.040385,SLS,14.8I,0,6,0,35,6,3,2,0
10379,NGC 2693,134.24695,51.34744,G,4822,0.016083,SLS,12.8g,0,157,5,76,22,10,12,0
10380,UGC 04685,134.25454,13.19911,G,3991,0.013313,SLS,14.3g,0,67,1,58,26,19,11,0
10381,NGC 2717,134.25467,-24.67375,G,2631,0.008776,SUN,13.43,0,35,2,41,15,8,18,0
10382,WISEA J085703.42+045415.8,134.26424,4.90425,G,10133,0.0338,SLS,16.3g,0,16,0,65,9,4,8,0
10383,MCG -01-23-011,134.27717,-8.72392,G,9399,0.031352,SUN,15,0,26,1,32,9,7,6,0
10384,ESO 496- G 022,134.27821,-24.75039,G,2368,0.007899,SUN,13.87,0,33,2,45,14,9,18,0
10385,UGC 04601,134.28033,84.80853,G,1760,0.005871,SUN,14.9,0,33,0,48,20,11,5,0
10386,WISEA J085710.15-261401.3,134.29225,-26.23375,G,12603,0.042039,SUN,17.2,0,20,0,41,7,6,4,0
10387,2MASX J08571044+4245234,134.29319,42.75627,G,8426,0.028107,SLS,15.5g,0,39,0,59,19,15,6,1
10388,ESO 563- G 036,134.29771,-20.57711,G,2701,0.00901,SUN,14.5,0,33,2,43,16,9,5,0
10389,NGC 2713,134.33544,2.92131,G,3894,0.012989,SLS,12.7g,0,163,4,103,39,30,16,0
10390,CGCG 005-041,134.33642,-0.97528,G,11723,0.039104,SLS,15.6,0,12,0,38,9,3,2,0
10391,IRAS 08544+2100,134.33721,20.81569,GPair,9593,0.032,SUN,,0,14,0,12,5,2,0,1
10392,NGC 2711,134.34833,17.28802,G,6159,0.020544,SLS,14.64,0,44,0,59,20,13,11,0
10393,ESO 060- G 019,134.36133,-69.06008,G,1443,0.004813,UUN,12.78,0,59,2,52,16,17,16,0
10394,ESO 314- G?002,134.37125,-39.26917,G,978,0.003262,S1L,13,0,22,0,28,8,6,18,0
10395,WISEA J085735.06+171302.6,134.39629,17.21747,G,6100,0.020346,SLS,16.1g,0,22,0,50,10,5,6,0
10396,NGC 2716,134.3995,3.09022,G,3614,0.012055,SLS,13.0g,0,77,3,79,23,17,12,0
10397,WISEA J085739.14+315955.0,134.41292,31.99856,G,9836,0.03281,SLS,16.4g,0,21,0,72,11,6,10,0
10398,KUG 0854+423B,134.42238,42.15632,G,8145,0.027168,SLS,15.9g,0,25,0,55,10,6,10,0
10399,UGC 04686,134.42416,43.12747,G,9237,0.030811,SLS,14.5g,0,49,1,75,25,15,15,0
10400,2MASX J08574346+0946458,134.43109,9.7791,G,11234,0.037471,SLS,16.52,0,9,0,27,7,2,2,0
10401,WISEA J085745.50+170247.2,134.43962,17.04637,G,6156,0.020533,SLS,15.8g,0,20,0,50,9,5,6,0
10402,CGCG 005-042,134.44716,-0.19996,G,8457,0.02821,SUN,15.0g,0,49,0,82,22,13,10,0
10403,CGCG 090-045,134.47394,17.09126,G,6146,0.0205,SLS,14.7,0,30,0,53,15,9,7,0
10404,WISEA J085755.83+855448.6,134.48113,85.91335,G,11996,0.040016,PUN,17.05,0,4,0,35,6,1,2,0
10405,WISEA J085800.68+125312.9,134.50288,12.88692,G,8781,0.02929,SLS,15.7g,0,16,0,46,7,7,6,1
10406,WISEA J085804.92+552032.1,134.52064,55.34227,G,12491,0.041665,SLS,15.7g,0,24,0,74,14,10,10,0
10407,WISEA J085805.62-000116.5,134.52337,-0.02115,G,8561,0.028557,SLS,16.9g,0,28,0,73,10,8,10,0
10408,CGCG 288-016,134.53265,59.20617,G,9064,0.030234,SLS,15.2,0,24,0,49,10,7,7,0
10409,WISEA J085809.40-454813.1,134.53921,-45.80353,G,2726,0.009093,S1L,,0,4,0,32,6,1,2,0
10410,MCG -01-23-013,134.55,-6.19919,G,4862,0.016218,SUN,15.5,0,47,0,46,15,13,6,0
10411,WISEA J085812.38-172900.1,134.55155,-17.48344,G,11332,0.037799,SLS,16.06,0,7,0,36,7,3,2,0
10412,ESO 090- G 011,134.57733,-65.36747,G,5523,0.018422,S1L,10.7K,0,19,1,35,9,3,5,0
10413,ESO 090- G 012,134.59613,-66.72869,G,3283,0.010951,SUN,14.1b,0,21,1,33,11,6,5,0
10414,CGCG 005-043,134.61914,0.02347,G,8533,0.028464,SLS,15.1g,0,54,0,71,26,19,10,1
10415,WISEA J085828.75-451631.4,134.61967,-45.27547,IrS,2700,0.009006,S1L,12.5J,0,5,0,36,7,1,2,0
10416,UGC 04698,134.63694,28.26724,G,8004,0.026698,SLS,14.2,0,44,0,48,17,10,11,1
10417,SBS 0855+520,134.65551,51.87851,G,3804,0.012689,SLS,15.0g,0,41,0,81,21,13,10,0
10418,WISEA J085838.80-423157.4,134.66146,-42.53264,G,2948,0.009833,S1L,,0,3,0,31,6,1,2,0
10419,2MASX J08584247+0011284,134.67676,0.19143,G,12179,0.040625,SLS,16.2g,0,28,0,43,13,14,6,0
10420,NGC 2722,134.69237,-3.71011,G,2758,0.0092,S1L,13,0,64,4,55,22,17,6,0
10421,2MASX J08584762+1708177,134.6985,17.13828,G,14609,0.04873,SUN,,0,7,0,17,6,2,2,1
10422,UGC 04700,134.70938,41.58018,G,8481,0.02829,SUN,14.38,0,31,0,57,12,5,11,0
10423,NGC 2718,134.71029,6.293,G,3833,0.012785,SLS,13.2g,0,124,0,91,37,33,15,0
10424,UGC 04687,134.72671,66.46833,G,3615,0.012058,SUN,14.5,0,45,2,44,12,10,5,0
10425,NGC 2721,134.7355,-4.90194,G,3717,0.012399,S1L,12.5,0,54,1,50,19,17,6,0
10426,CGCG 061-033,134.73674,10.86126,G,9071,0.030257,SLS,15.3,0,29,0,52,15,11,6,0
10427,CGCG 150-054,134.74076,28.90168,G,12756,0.04255,SLS,15.4g,0,42,0,83,20,17,10,0
10428,UGC 04704,134.75117,39.20992,G,596,0.001988,SUN,15,0,68,2,25,26,12,5,0
10429,WISEA J085900.28-182302.9,134.75119,-18.38425,G,2076,0.006925,SUN,15.53,0,13,0,36,9,6,2,0
10430,CGCG 005-044,134.75608,-1.775,G,8554,0.028533,S1L,15.3,0,16,0,42,11,5,2,0
10431,NGC 2701,134.77393,53.77167,G,2332,0.007779,S1L,12.73,0,125,3,79,28,19,12,0
10432,NGC 2720,134.7836,11.14923,G,8709,0.02905,SLS,13.82,0,28,1,49,14,6,10,0
10433,WISEA J085915.71+002329.7,134.81541,0.39164,G,3414,0.011387,SLS,16.2g,0,37,0,69,19,18,10,1
10434,WISEA J085917.17-401834.0,134.82154,-40.3095,G,5314,0.017726,PUN,,0,3,0,33,6,1,2,0
10435,CGCG 005-045,134.82995,0.79776,G,3932,0.013117,SLS,15.6g,0,40,0,68,18,11,8,0
10436,IRAS 08574-4006,134.8375,-40.31028,GPair,8438,0.028146,SUN,16.4,0,5,0,3,2,1,0,0
10437,WISEA J085922.01-610308.6,134.84175,-61.05242,G,8684,0.028967,SUN,18,0,6,0,31,5,2,2,0
10438,2MFGC 07018,134.85179,-40.31086,G,7354,0.024529,PUN,11.0K,0,3,0,30,5,1,2,0
10439,MCG -02-23-007,134.85633,-11.84386,G,7730,0.025784,SLS,15,0,15,0,35,8,5,4,0
10440,NGC 2712,134.87698,44.9139,G,1819,0.006068,S1L,12.75,0,206,6,112,38,29,11,0
10441,MCG +10-13-049,134.88972,57.3419,G,11986,0.039981,SLS,16.1g,0,21,0,73,12,8,11,0
10442,2MASX J08593403+3055027,134.8919,30.91737,G,9185,0.030638,SLS,16.1g,0,19,0,65,11,6,10,0
10443,UGC 04709,134.89409,45.92672,G,8430,0.02812,SLS,14.8g,0,48,2,57,20,13,14,0
10444,WISEA J085935.55-252138.1,134.89804,-25.36061,G,1897,0.006328,SLS,16.8,0,12,0,32,7,4,2,0
10445,2MFGC 07022,134.91037,15.18889,G,8727,0.02911,SLS,12.1K,0,6,0,14,5,2,2,1
10446,KUG 0856+480,134.93029,47.83209,G,11989,0.039992,SLS,15.7g,0,10,2,47,7,2,6,0
10447,WISEA J085944.54-124749.2,134.93562,-12.79701,G,6927,0.023106,SLS,15.16,0,17,0,36,9,6,2,0
10448,ESO 432- G 015,134.94387,-29.36811,G,1996,0.006658,SUN,14.0R,0,15,1,31,10,6,3,0
10449,NGC 2710,134.95146,55.70639,G,2526,0.008426,SUN,13.66,0,78,1,63,28,16,7,0
10450,ARK 189,134.95436,5.06086,G,3737,0.012465,SLS,14.9g,0,43,1,72,25,18,12,0
10451,MCG -01-23-016,134.97421,-7.41692,G,5806,0.019367,S1L,15,0,30,0,40,12,10,6,0
10452,WISEA J085954.50+203559.5,134.97696,20.59994,G,7502,0.025023,SLS,15.2g,0,33,0,49,11,10,6,1
10453,SBS 0856+602,135.02998,60.0828,G,11694,0.039008,SLS,15.9g,0,38,0,53,19,14,8,0
10454,ESO 564- G 004,135.03848,-18.90228,G,2448,0.008166,S1L,15.44,0,17,1,16,7,4,12,2
10455,WISEA J090009.81-303234.7,135.041,-30.54308,G,8752,0.029194,SUN,17.3,0,17,0,33,8,5,2,0
